"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0","110.0"
"100.0999984741211","110.0"
"100.19999694824219","110.0"
"100.29999542236328","110.0"
"100.39999389648438","110.0"
"100.49999237060547","110.0"
"100.59999084472656","110.0"
"100.69998931884766","110.0"
"100.79998779296875","110.0"
"100.89998626708984","110.0"
"100.99998474121094","110.0"
"101.09998321533203","110.0"
"101.19998168945312","110.0"
"101.29998016357422","110.0"
"101.39997863769531","110.0"
"101.4999771118164","110.0"
"101.5999755859375","110.0"
"101.6999740600586","110.0"
"101.79997253417969","110.0"
"101.89997100830078","110.0"
"101.99996948242188","110.0"
"102.09996795654297","110.0"
"102.19996643066406","110.0"
"102.29996490478516","110.0"
"102.39996337890625","110.0"
"102.49996185302734","110.0"
"102.59996032714844","110.0"
"102.69995880126953","110.0"
"102.79995727539062","110.0"
"102.89995574951172","110.0"
"102.99995422363281","110.0"
"103.0999526977539","110.0"
"103.199951171875","110.0"
"103.2999496459961","110.0"
"103.39994812011719","110.0"
"103.49994659423828","110.0"
"103.59994506835938","110.0"
"103.69994354248047","110.0"
"103.79994201660156","110.0"
"103.99993896484375","110.0"
"104.19993591308594","110.0"
"104.39993286132812","110.0"
"104.59992980957031","110.0"
"104.7999267578125","110.0"
"104.99992370605469","110.0"
"105.2999267578125","110.0"
"105.59992980957031","110.0"
"105.89993286132812","110.0"
"106.19993591308594","110.0"
"106.59993743896484","110.0"
"106.99993896484375","110.0"
"107.39994049072266","110.0"
"107.79994201660156","110.0"
"108.19994354248047","110.0"
"108.69994354248047","110.0"
"109.19994354248047","110.0"
"109.69994354248047","110.0"
"110.19994354248047","110.0"
"110.79994201660156","110.0"
"111.39994049072266","110.0"
"111.99993896484375","110.0"
"112.59993743896484","110.0"
"113.19993591308594","110.0"
"113.89993286132812","110.0"
"114.59992980957031","110.0"
"115.2999267578125","110.0"
"115.99992370605469","110.0"
"116.69992065429688","110.0"
"117.49992370605469","110.0"
"118.2999267578125","110.0"
"119.09992980957031","110.0"
"119.89993286132812","110.0"
"120.79993438720703","110.0"
"121.69993591308594","110.0"
"122.59993743896484","110.0"
"123.49993896484375","110.0"
"124.39994049072266","110.0"
"125.29994201660156","110.0"
"126.29994201660156","110.0"
"127.29994201660156","110.0"
"128.29994201660156","110.0"
"129.29994201660156","110.0"
"130.29994201660156","110.0"
"131.3999481201172","110.0"
"132.4999542236328","110.0"
"133.59996032714844","110.0"
"134.69996643066406","110.0"
"135.7999725341797","110.0"
"136.8999786376953","110.0"
"138.0999755859375","110.0"
"139.2999725341797","110.0"
"140.49996948242188","110.0"
"141.69996643066406","110.0"
"142.89996337890625","110.0"
"144.19996643066406","110.0"
"145.49996948242188","110.0"
"146.7999725341797","110.0"
"148.0999755859375","110.0"
"149.3999786376953","110.0"
"150.7999725341797","110.0"
"152.19996643066406","110.0"
"153.59996032714844","110.0"
"154.9999542236328","110.0"
"156.3999481201172","110.0"
"157.8999481201172","110.0"
"159.3999481201172","110.0"
"160.8999481201172","110.0"
"162.3999481201172","110.0"
"163.8999481201172","110.0"
"165.3999481201172","110.0"
"166.8999481201172","110.0"
"168.3999481201172","110.0"
"169.89122147503244","110.00130844814193"
"171.3824948365934","110.0039139073167"
"172.87376820911751","110.00782400692147"
"174.36502634744627","110.01303111759447"
"175.85628451002958","110.01954286873226"
