"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0","100.0"
"100.0999984741211","100.0"
"100.19999694824219","100.0"
"100.29999542236328","100.0"
"100.39999389648438","100.0"
"100.49999237060547","100.0"
"100.59999084472656","100.0"
"100.69998931884766","100.0"
"100.79998779296875","100.0"
"100.89998626708984","100.0"
"100.99998474121094","100.0"
"101.09998321533203","100.0"
"101.19998168945312","100.0"
"101.29998016357422","100.0"
"101.39997863769531","100.0"
"101.4999771118164","100.0"
"101.5999755859375","100.0"
"101.6999740600586","100.0"
"101.79997253417969","100.0"
"101.89997100830078","100.0"
"101.99996948242188","100.0"
"102.09996795654297","100.0"
"102.19996643066406","100.0"
"102.29996490478516","100.0"
"102.39996337890625","100.0"
"102.49996185302734","100.0"
"102.59996032714844","100.0"
"102.69995880126953","100.0"
"102.79995727539062","100.0"
"102.89995574951172","100.0"
"102.99995422363281","100.0"
"103.0999526977539","100.0"
"103.199951171875","100.0"
"103.2999496459961","100.0"
"103.39994812011719","100.0"
"103.49994659423828","100.0"
"103.59994506835938","100.0"
"103.69994354248047","100.0"
"103.79994201660156","100.0"
"103.99993896484375","100.0"
"104.19993591308594","100.0"
"104.39993286132812","100.0"
"104.59992980957031","100.0"
"104.7999267578125","100.0"
"104.99992370605469","100.0"
"105.2999267578125","100.0"
"105.59992980957031","100.0"
"105.89993286132812","100.0"
"106.19993591308594","100.0"
"106.59993743896484","100.0"
"106.99993896484375","100.0"
"107.39994049072266","100.0"
"107.79994201660156","100.0"
"108.19994354248047","100.0"
"108.69994354248047","100.0"
"109.19994354248047","100.0"
"109.69994354248047","100.0"
"110.19994354248047","100.0"
"110.79994201660156","100.0"
"111.39994049072266","100.0"
"111.99993896484375","100.0"
"112.59993743896484","100.0"
"113.19993591308594","100.0"
"113.89993286132812","100.0"
"114.59992980957031","100.0"
"115.2999267578125","100.0"
"115.99992370605469","100.0"
"116.69992065429688","100.0"
"117.49992370605469","100.0"
"118.2999267578125","100.0"
"119.09992980957031","100.0"
"119.89993286132812","100.0"
"120.79993438720703","100.0"
"121.69993591308594","100.0"
"122.59993743896484","100.0"
"123.49993896484375","100.0"
"124.39994049072266","100.0"
"125.29994201660156","100.0"
"126.29994201660156","100.0"
"127.29994201660156","100.0"
"128.29994201660156","100.0"
"129.29994201660156","100.0"
"130.29994201660156","100.0"
"131.3999481201172","100.0"
"132.4999542236328","100.0"
"133.59996032714844","100.0"
"134.69996643066406","100.0"
"135.7999725341797","100.0"
"136.8999786376953","100.0"
"138.0999755859375","100.0"
"139.2999725341797","100.0"
"140.49996948242188","100.0"
"141.69996643066406","100.0"
"142.89996337890625","100.0"
"144.19996643066406","100.0"
"145.49996948242188","100.0"
"146.7999725341797","100.0"
"148.0999755859375","100.0"
"149.3999786376953","100.0"
"150.7999725341797","100.0"
"152.19996643066406","100.0"
"153.59996032714844","100.0"
"154.9999542236328","100.0"
"156.3999481201172","100.0"
"157.8999481201172","100.0"
"159.3999481201172","100.0"
"160.8999481201172","100.0"
"162.3999481201172","100.0"
"163.8999481201172","100.0"
"165.3999481201172","100.0"
"166.8999481201172","100.0"
"168.3999481201172","100.0"
"169.8999481201172","100.00131225585938"
"171.3999481201172","100.0039291381836"
"172.8999481201172","100.00785827636719"
"174.39993286132812","100.01309204101562"
"175.89991760253906","100.01963806152344"
"177.39990234375","100.0274887084961"
"178.89987182617188","100.0379638671875"
"180.39981079101562","100.05105590820312"
"181.8997344970703","100.06676483154297"
"183.39962768554688","100.08509063720703"
"184.89947509765625","100.10603332519531"
"186.3992919921875","100.12959289550781"
"187.89903259277344","100.1570816040039"
"189.39869689941406","100.18849182128906"
"190.89828491210938","100.22383117675781"
"192.39776611328125","100.26309967041016"
"193.8971405029297","100.30628967285156"
"195.39639282226562","100.35340881347656"
"196.89547729492188","100.40576171875"
"198.39437866210938","100.46334075927734"
"199.89306640625","100.52615356445312"
"201.3915252685547","100.59420013427734"
"202.88973999023438","100.66747283935547"
"204.38768005371094","100.74597930908203"
"205.88526916503906","100.83101654052734"
"207.38247680664062","100.92259216308594"
"208.8792724609375","101.02069854736328"
"210.37562561035156","101.12533569335938"
"211.8715057373047","101.23649597167969"
"213.36688232421875","101.35418701171875"
"214.8616180419922","101.47970581054688"
"216.35568237304688","101.61304473876953"
"217.84902954101562","101.75420379638672"
"219.34161376953125","101.90318298339844"
"220.83338928222656","102.05997467041016"
"222.32418823242188","102.22587585449219"
"223.81394958496094","102.40087890625"
"225.3026123046875","102.5849838256836"
"226.7901153564453","102.7781753540039"
"228.2764129638672","102.98045349121094"
"229.76144409179688","103.19180297851562"
"231.2451629638672","103.41222381591797"
"232.72750854492188","103.6417007446289"
"234.2082061767578","103.88152313232422"
"235.68719482421875","104.13167572021484"
"237.16441345214844","104.39215087890625"
"238.6397705078125","104.66293334960938"
"240.1132049560547","104.94400787353516"
